gene,combined_coef,combined_se,pval,i2,n_samples,mean_expr,pct_expr,n_positive_samples,n_negative_samples,sign_consistency,median_dispersion,fdr,median_coef,fisher_stat,fisher_pval,fisher_fdr,perm_pval,gradient_score,decay_pattern,cell_type
COL21A1,-0.000935477289675681,0.000750940361536647,0.212859450876598,0.285758038540406,5,0.0319030659355155,0.0281154012851678,1,4,0.8,0.200502563784569,0.515485387350146,-0.00172942675364121,,1,1,,-0.00172942675364121,not_significant,macrophage
COL27A1,-0.000117975198215055,0.000959958342832697,0.902189323053506,0.901929111464109,5,0.091243145457629,0.0769781596849266,2,3,0.6,0.435723091125759,0.96829521311626,-0.000105418300171671,,1,1,,-0.000105418300171671,not_significant,macrophage
COL3A1,-0.000770046660127049,0.0020463365509976,0.706690168277355,0.994153039410079,5,0.530235362843198,0.211675806056495,3,2,0.6,1.03149932120201,0.871309804585297,0.00106786091879107,,1,1,,0.00106786091879107,not_significant,macrophage
COL4A1,-0.00181743317012512,0.0015273911482894,0.234088158130939,0.956731407792931,5,0.0706088529594663,0.0569280343716434,1,4,0.8,0.389952326698238,0.54156956495212,-0.00288197706746797,,1,1,,-0.00288197706746797,not_significant,macrophage
COL4A2,-0.00190065082886717,0.00171479088483752,0.267694992632333,0.977675379080186,5,0.113366122072098,0.0876439218346618,1,4,0.8,0.536785992135295,0.564218676778917,-0.00121173698063527,,1,1,,-0.00121173698063527,not_significant,macrophage
COL4A5,-0.000590648991491124,0.000532808799946958,0.267621282788887,0,5,0.0464130250438125,0.0397799008800196,1,4,0.8,0.262570335879429,0.564218676778917,-0.000747490447054856,,1,1,,-0.000747490447054856,not_significant,macrophage
COL5A1,-0.001302963301228,0.00166894629982588,0.434972994755261,0.965290121607626,5,0.0944843311285733,0.0771666007123071,2,3,0.6,0.402390898068089,0.70462686143631,-0.000400687736941865,,1,1,,-0.000400687736941865,not_significant,macrophage
COL5A2,-0.000693713596287746,0.00121772201221815,0.568893799057492,0.924162565907414,5,0.0764128366027852,0.0641453257203158,2,3,0.6,0.359543234549223,0.790679932313239,-0.00144050220772371,,1,1,,-0.00144050220772371,not_significant,macrophage
COL5A3,-0.000170141896165203,0.000416308259635965,0.682765633287419,0.428052884324461,5,0.0840823864171707,0.0717206550210112,1,4,0.8,0.38986820399488,0.855911427872725,-0.00014255592145465,,1,1,,-0.00014255592145465,not_significant,macrophage
COL6A1,0.000526547831826803,0.0011376570739812,0.643482439931421,0.952659272254094,5,0.159571861985792,0.116965345695065,3,2,0.6,0.589906895336061,0.841882209951205,0.0016296448239183,,1,1,,0.0016296448239183,not_significant,macrophage
COL6A2,-0.000331382119491813,0.00122432594839727,0.786648738016362,0.981375069597195,5,0.275689223057644,0.167769046676842,2,3,0.6,0.722386768164686,0.919995292387429,-0.000308864688868486,,1,1,,-0.000308864688868486,not_significant,macrophage
COL6A3,-0.000216272785961088,0.00142604392753852,0.879455680595719,0.980514953029443,5,0.207793920892457,0.126575838091469,3,2,0.6,0.516256220122137,0.962503941640828,0.000678375143674245,,1,1,,0.000678375143674245,not_significant,macrophage
COL8A1,0.000744849079361645,0.000740330638790585,0.314365894051025,0.753144901134072,5,0.0874177926018053,0.0696478037198259,2,3,0.6,0.350432833797412,0.625470731109819,-5.43376475780411e-05,,1,1,,-5.43376475780411e-05,not_significant,macrophage
COL9A1,-0.000145764180615666,0.000348990404496091,0.676185563144689,0,5,0.0488439142970208,0.0413816496127537,3,2,0.6,0.284410510263433,0.853617018240792,0.000219733250355274,,1,1,,0.000219733250355274,not_significant,macrophage
COL9A2,-0.000402324319860611,0.000731201105789853,0.582165816762454,0.959582063328119,5,2.92230576441103,0.628676955546762,1,4,0.8,1.54383213157151,0.800878038883501,-0.000825348457099813,,1,1,,-0.000825348457099813,not_significant,macrophage
COL9A3,-0.000534230194032361,0.000468776336083835,0.254441710020536,0.371186325291273,5,0.0604141933781823,0.0512182712420148,1,4,0.8,0.294313830238214,0.554567272522031,-0.000761536409015958,,1,1,,-0.000761536409015958,not_significant,macrophage
COTL1,-0.00110010689376618,0.000611035998594247,0.0717980994344044,0.910020775627071,5,0.440198239960804,0.278949252831326,1,4,0.8,0.83910440205384,0.338980067587281,-0.00101140678719346,,1,1,,-0.00101140678719346,not_significant,macrophage
CPA3,0.00029274946531825,0.000641224332587172,0.647996210528118,0.557170317672192,5,0.0679895226788776,0.0542521717828406,3,2,0.6,0.400870902659432,0.842476942762447,0.000699994997948983,,1,1,,0.000699994997948983,not_significant,macrophage
CPB1,-0.000169730658984875,0.000383834062846964,0.65834592555436,0,5,0.0408351706333503,0.0357095746886012,2,3,0.6,0.237524147546682,0.846318689821221,-0.000174249222836077,,1,1,,-0.000174249222836077,not_significant,macrophage
CRIP1,2.67000250745262e-05,0.00113002282700792,0.981149446517233,0.956628189436847,5,0.19675127668796,0.15177040345224,2,3,0.6,0.627130357452596,0.995246043683529,-0.000236399448028496,,1,1,,-0.000236399448028496,not_significant,macrophage
CRP,-0.00117110990454363,0.000700271808762172,0.0944524141030604,0.96364490187828,5,0.291103699097368,0.197184691050936,1,4,0.8,0.959053119784391,0.374373149211064,-0.000669960238262087,,1,1,,-0.000669960238262087,not_significant,macrophage
CRYAB,-0.00191065061914208,0.00169416806963302,0.259412404628936,0.958639146692821,5,0.0735862211920779,0.0632408087888895,3,2,0.6,0.380446314067212,0.560536585970683,0.000150931905297367,,1,1,,0.000150931905297367,not_significant,macrophage
CSF1,0.000342137611146838,0.000203128161519539,0.0921152911547397,0,5,0.147888518288202,0.115589726195187,5,0,1,0.561989757192529,0.371170437888216,0.000200901411617512,8.3715105146698,0.592597454434523,1,,0.000200901411617512,not_significant,macrophage
CSF1R,0.000267342163675552,0.000448966251656357,0.551534958318625,0.761452760697754,5,0.253773531573294,0.18642470838751,4,1,0.8,0.765042304056551,0.776761948226819,0.000322477013375504,,1,1,,0.000322477013375504,not_significant,macrophage
CSF2,0.000504007011531839,0.000351040647007571,0.151073165572651,0.0454152780416402,5,0.0529142404884392,0.0456215727288145,3,2,0.6,0.290861592464794,0.44319200610734,0.000192727539703542,,1,1,,0.000192727539703542,not_significant,macrophage
CSF2RA,-0.000675774565226791,0.000827073464271972,0.413890049813058,0.915053707307954,5,0.216650649179339,0.162530386115665,1,4,0.8,0.677437203525649,0.687907993851344,-0.000241863486887906,,1,1,,-0.000241863486887906,not_significant,macrophage
CSF2RB,-7.88640933063509e-05,0.000952352507191457,0.934002799451723,0.707974938525089,5,0.0973297906420186,0.0817645617803908,1,4,0.8,0.457177569938109,0.976451817756886,-0.000387026149664875,,1,1,,-0.000387026149664875,not_significant,macrophage
CSF3,0.000457882847125189,0.000498483781723805,0.3583303971319,0.508519447253608,5,0.102304633764863,0.0848361505266927,4,1,0.8,0.415526261886441,0.657053252102279,0.000529547390551077,,1,1,,0.000529547390551077,not_significant,macrophage
CSF3R,0.000656585283655645,0.000803592127957355,0.413892505163947,0.843293651386678,5,0.112423916935195,0.0907908869919159,2,3,0.6,0.398069826307957,0.687907993851344,-6.47400258103874e-05,,1,1,,-6.47400258103874e-05,not_significant,macrophage
CSHL1,-0.000349243125560916,0.000351401177848943,0.320291652729077,0,5,0.0479393973655944,0.042267322441442,3,2,0.6,0.272709611259284,0.633318958695226,0.000159454743600709,,1,1,,0.000159454743600709,not_significant,macrophage
CSK,-0.000313617820841264,0.000412958482080815,0.447588479149111,0.54617293750462,5,0.148397309062129,0.120602257523508,2,3,0.6,0.528377204173213,0.71313986407251,-0.00039400864364157,,1,1,,-0.00039400864364157,not_significant,macrophage
CST7,0.0005543545124216,0.000582777141084843,0.341488144132058,0.324626360905533,5,0.0580963687414024,0.0504268189270168,3,2,0.6,0.316894585130526,0.642760952533231,0.000172118930615709,,1,1,,0.000172118930615709,not_significant,macrophage
CTLA4,0.00103631589851573,0.000380498937554477,0.00645803191071975,0,5,0.0520285676597509,0.044245953228937,3,2,0.6,0.332538912175444,0.11260459277055,0.000888576087984621,,1,1,,0.000888576087984621,not_significant,macrophage
CTNNB1,-0.000853579842174641,0.000796832456417623,0.284072225620821,0.904930216689073,5,0.326379859422994,0.228503589801572,1,4,0.8,0.771456862184245,0.589665074394734,-0.00100453803937603,,1,1,,-0.00100453803937603,not_significant,macrophage
CTSG,-9.99312111127221e-05,0.000172543802359644,0.562478314547555,0,5,0.202988674694254,0.158535436335199,2,3,0.6,0.581296472442295,0.785177152330575,-0.000112472637306963,,1,1,,-0.000112472637306963,not_significant,macrophage
CTSW,1.17948969254149e-06,0.000321051233288731,0.997068709287734,0,5,0.0588689769536624,0.0502572220023744,3,2,0.6,0.341579289638716,0.99870762981349,0.000265878229413183,,1,1,,0.000265878229413183,not_significant,macrophage
CUZD1,-0.000166695152360987,0.000432582236173629,0.699978827837845,0.277272776477459,5,0.0614129308232989,0.0531969020295099,2,3,0.6,0.31788885052037,0.869533284840017,-0.000390836755458404,,1,1,,-0.000390836755458404,not_significant,macrophage
CX3CL1,-0.000867043390280449,0.000436419912458037,0.0469536319273472,0.524692056805603,5,0.107185256374018,0.0866263402868072,1,4,0.8,0.339845523928668,0.284629654449574,-0.00125899037645506,,1,1,,-0.00125899037645506,not_significant,macrophage
CX3CR1,-5.48046163342411e-05,0.000448133645331452,0.902665193457703,0.303196527426372,5,0.0480713060847608,0.0413062732018015,3,2,0.6,0.262264075863573,0.96829521311626,0.000211331682926716,,1,1,,0.000211331682926716,not_significant,macrophage
CXCL1,-0.00157460486521918,0.000801146124098148,0.0493633009178899,0.87845773119903,5,0.093579814197147,0.0750560612056457,1,4,0.8,0.517934625144411,0.285177142049737,-0.00134801599669124,,1,1,,-0.00134801599669124,not_significant,macrophage
CXCL10,-0.00367899711866828,0.00136368024206066,0.00697900507998988,0.987919725566704,5,0.570241392956075,0.15678293478056,0,5,1,1.41872770389451,0.115394239167419,-0.00398478210027654,209.121215474999,2.01343720153746e-39,9.65443138137213e-38,,-0.00398478210027654,linear,macrophage
CXCL12,0.00182924656304238,0.000813936010342437,0.0246139436621264,0.938256549234893,5,0.172178566717546,0.125652477057305,4,1,0.8,0.530890927292639,0.208220269539138,0.00264617962696141,,1,1,,0.00264617962696141,not_significant,macrophage
CXCL14,-0.00156161822849686,0.00128470854831415,0.22415913441746,0.945903202833752,5,0.0915069628959617,0.0752068140275501,1,4,0.8,0.436425532575358,0.526883847809667,-0.000893788372520563,,1,1,,-0.000893788372520563,not_significant,macrophage
CXCL16,0.00039176401888414,0.000102990352010178,0.00014244117907444,0,5,0.586918423879247,0.350914881187932,5,0,1,1.08860633904955,0.022766848455398,0.000498273134818997,26.460957287881,0.00316727102312071,0.0323129033103485,,0.000498273134818997,linear,macrophage
CXCL17,-0.00038938491789419,0.00144823651581307,0.788031017096042,0.934268901040734,5,0.0577006425839034,0.0496165225092807,2,3,0.6,0.295249853888753,0.920489336656643,-7.73541197069337e-05,,1,1,,-7.73541197069337e-05,not_significant,macrophage
CXCL2,0.000280902682331714,0.000673200219386684,0.676484811118876,0.898774120503415,5,0.156575649650442,0.101626246066294,3,2,0.6,0.627948998018712,0.853617018240792,0.00121011668181598,,1,1,,0.00121011668181598,not_significant,macrophage
CXCL3,-0.000261974435534255,0.000517018519567844,0.612363767386471,0.751986485271671,5,0.158196242485914,0.112065878983172,3,2,0.6,0.711286481146229,0.819047214677303,2.19307851735125e-05,,1,1,,2.19307851735125e-05,not_significant,macrophage
CXCL5,-0.000760514666006413,0.00143247473943929,0.595481388627511,0.936924340200994,5,0.0756402283905252,0.0580398364331882,3,2,0.6,0.39069641499763,0.807732180613554,0.000258089988688452,,1,1,,0.000258089988688452,not_significant,macrophage
CXCL6,0.000532830903894867,0.000404162200471197,0.187383474559256,0,5,0.0538187574198655,0.0471667891533345,4,1,0.8,0.306246498391791,0.484368604049397,0.000475016101554434,,1,1,,0.000475016101554434,not_significant,macrophage
CXCL8,-0.00294473825005013,0.00120873307930149,0.014841704122322,0.964143230262289,5,0.289803456008442,0.135621007405732,1,4,0.8,0.641424845653473,0.159300520482154,-0.00422901477707856,,1,1,,-0.00422901477707856,not_significant,macrophage
CXCL9,-0.00113272351834728,0.00118070067069501,0.337374636465144,0.963135788198074,5,0.416190853072531,0.178302900107411,1,4,0.8,0.78043118803561,0.640120828017613,-0.00177086713786151,,1,1,,-0.00177086713786151,not_significant,macrophage
CXCR1,0.000318777543298884,0.00037917442101858,0.40050773359479,0,5,0.0430399306537019,0.0376693613733582,3,2,0.6,0.274999849004427,0.679799852243193,0.000119744239451172,,1,1,,0.000119744239451172,not_significant,macrophage
CXCR2,-0.00016436956215058,0.000489878870348256,0.737224541078024,0.25218856265738,5,0.0592647031111614,0.0507848568790397,2,3,0.6,0.282897893242735,0.883747918617281,-7.52866101524994e-05,,1,1,,-7.52866101524994e-05,not_significant,macrophage
CXCR3,0.000222501350261381,0.000358519379158008,0.534855086650851,0.0242536708951477,5,0.0526127348446304,0.0459230783726233,3,2,0.6,0.291888591570201,0.767582026613741,0.000106546620431995,,1,1,,0.000106546620431995,not_significant,macrophage
CXCR4,0.00138807806087497,0.000810427579637601,0.0867544036508195,0.96067938343084,5,0.390826690787118,0.242485914033203,4,1,0.8,0.82698380582482,0.367021976962272,0.000624069592291045,,1,1,,0.000624069592291045,not_significant,macrophage
CXCR5,-0.000738839482936192,0.00035046242382649,0.0350150252957009,0,5,0.0693651421787552,0.0597169615768745,1,4,0.8,0.369670658958183,0.249552256996613,-0.000465177906584142,,1,1,,-0.000465177906584142,not_significant,macrophage
CXCR6,0.000932772580214123,0.000756999020012696,0.217875178706238,0.657795893968401,5,0.0625247328848437,0.052857708180225,4,1,0.8,0.35965767502906,0.522355740948207,0.000600643962956397,,1,1,,0.000600643962956397,not_significant,macrophage
CYP19A1,-0.000405981801079007,0.0010381555196391,0.695752385449059,0.712770148737214,5,0.0410424557634688,0.0368779090583602,2,3,0.6,0.249794585676344,0.867654795377955,-0.00128735101114744,,1,1,,-0.00128735101114744,not_significant,macrophage
CYP1B1,0.000473376381297963,0.000992505207865626,0.633396992832123,0.901332225765592,5,0.0871916633689487,0.0727570806716038,4,1,0.8,0.423621264539495,0.83552643208529,0.000364315299030598,,1,1,,0.000364315299030598,not_significant,macrophage
CYSTM1,-0.000647908476853213,0.000596781559098569,0.277624542113727,0.77118250489253,5,0.141896093617502,0.115062091318522,2,3,0.6,0.519143977686289,0.578841520788549,-0.000190882731534032,,1,1,,-0.000190882731534032,not_significant,macrophage
CYTOR,-0.000912877275987754,0.000662954366887108,0.168517325211862,0.913800102054967,5,0.225375468747056,0.168070552320651,2,3,0.6,0.732574253367433,0.471160684776023,-0.000274773781300707,,1,1,,-0.000274773781300707,not_significant,macrophage
DCN,0.00101909186693293,0.00122995733107841,0.407354157064547,0.98221479055638,5,0.234533702677747,0.148265400342963,4,1,0.8,0.578441959944042,0.686984873779935,0.000485218300979041,,1,1,,0.000485218300979041,not_significant,macrophage
DDC,-8.62472108267682e-05,0.00043182628509121,0.841694381733995,0.435007098107979,5,0.0881527126085891,0.0738123504249345,2,3,0.6,0.354990789570272,0.953501539928261,-0.000311202802202826,,1,1,,-0.000311202802202826,not_significant,macrophage
DDIT3,-0.00178523250639776,0.00130365938854132,0.170873953207171,0.952391930440028,5,0.0725309514387473,0.0621478508300827,2,3,0.6,0.368850788107375,0.472242423993305,-0.00179420734009435,,1,1,,-0.00179420734009435,not_significant,macrophage
DDR1,-0.00254760069365936,0.00116354199042149,0.0285589270763508,0.944250157892701,5,0.107430229709612,0.0865698079785931,1,4,0.8,0.490031619512466,0.228233425551837,-0.00335793411325177,,1,1,,-0.00335793411325177,not_significant,macrophage
DDR2,-3.54914800601896e-05,0.00105399120125476,0.973137581022489,0.848553379536915,5,0.0649367780353139,0.0554393502553376,4,1,0.8,0.375669132682427,0.992486809377782,0.000615505183017439,,1,1,,0.000615505183017439,not_significant,macrophage
DDX58,-0.000862073122388229,0.000417869809367694,0.0391108762001159,0.518114833816688,5,0.0981023988542786,0.080275877664085,1,4,0.8,0.438598283639476,0.258671243282146,-0.000837780271863528,,1,1,,-0.000837780271863528,not_significant,macrophage
DHRS2,-0.000325768631940045,0.000363750323524192,0.370475480374599,0.181413008153483,5,0.0646729605969812,0.0564569318031922,2,3,0.6,0.330813098485106,0.661001010146989,-0.00061225882164144,,1,1,,-0.00061225882164144,not_significant,macrophage
DLL1,0.00102723592159506,0.000457461232726225,0.0247351097836473,0.540751960388735,5,0.0957657301147606,0.0769781596849266,5,0,1,0.498441957830005,0.208220269539138,0.000875571066160646,25.1938797167802,0.00498987614711806,0.050371486579855,,0.000875571066160646,not_significant,macrophage
DMBT1,0.00143206615373817,0.000939998339022222,0.127639329763403,0.810667677092767,5,0.0576817984811653,0.0488062260915446,4,1,0.8,0.373323903201503,0.416347337561575,0.000924222777455186,,1,1,,0.000924222777455186,not_significant,macrophage
DNMT1,-0.00118508875287199,0.000963028818765675,0.218478143892139,0.889850594048816,5,0.113874912846025,0.0933159967588143,2,3,0.6,0.524314359702159,0.522495112200902,-0.0014580041832182,,1,1,,-0.0014580041832182,not_significant,macrophage
