gene,sample_id,coef,se,n_cells,pval,dispersion
SIGIRR,Lung5,-0.000188891385855585,0.000361585983411913,37735,0.601394035066229,0.327145215557098
SIGIRR,Lung6,0.00140737168309374,0.00199758450331652,3252,0.481098575450117,0.185038993128735
SIGIRR,Lung9,-0.00041077154886426,0.000650433336199712,21893,0.527690639296718,0.232272075798374
SIGIRR,Lung12,-0.000645318283402177,0.000482351773469839,16548,0.180942660016408,0.436661640629735
SIGIRR,Lung13,0.00147852009544416,0.000928892095357258,13609,0.111451511883794,0.191544187829303
SLC2A1,Lung5,-0.00118628424991155,0.00034568977393744,37735,0.000599934458605358,0.327216567457492
SLC2A1,Lung6,-0.00366946560563517,0.00182200470539012,3252,0.0440125225594226,0.234066078328896
SLC2A1,Lung9,-0.00126554749716596,0.000621406596759215,21893,0.0416916240841206,0.246355456702974
SLC2A1,Lung12,0.000105136286286166,0.000464506695371559,16548,0.820937256444103,0.451224006588779
SLC2A1,Lung13,0.000447152813809807,0.000560170492418812,13609,0.424728826237911,0.407046109610992
SLC2A4,Lung5,-0.000235388944899135,0.000353712068642658,37735,0.505742379161517,0.333482169018191
SLC2A4,Lung6,0.00232314568068149,0.00204141054372839,3252,0.255116292830969,0.182324592054146
SLC2A4,Lung9,-0.000475680403287466,0.000694914384749341,21893,0.493649036795256,0.211879424943993
SLC2A4,Lung12,-0.0012759303103383,0.000461982578439233,16548,0.00574734574037309,0.469413467824186
SLC2A4,Lung13,-0.00124376784761309,0.000773453234501134,13609,0.107819592540685,0.250120834744855
SLC40A1,Lung5,-0.0035290962475994,0.00018867019735992,37735,4.49828215636577e-78,0.696400454639853
SLC40A1,Lung6,0.00437140826637286,0.000896313871552879,3252,1.07659370562624e-06,0.539381805881633
SLC40A1,Lung9,0.00318992373400793,0.000582506541786469,21893,4.34550577958494e-08,0.275854517255125
SLC40A1,Lung12,0.000441827830097247,0.000432765088552429,16548,0.307282165048797,0.508676078523976
SLC40A1,Lung13,-0.000636437189283541,0.000400101312039736,13609,0.111679339828603,0.622246312136208
SLPI,Lung5,-0.000766252160936697,0.000330538999129658,37735,0.0204390040859158,0.363618972869299
SLPI,Lung6,0.00312617186679127,0.00114242558072639,3252,0.00621091077793965,0.407462027228516
SLPI,Lung9,-0.00270234256306785,0.000555030726706918,21893,1.1226879942258e-06,0.299268424044011
SLPI,Lung12,-0.000634231994350548,0.000444141845972358,16548,0.15329351866199,0.480034296801034
SLPI,Lung13,-0.000241909496139457,0.000935042036623658,13609,0.795855066261639,0.187915333985056
SMAD2,Lung5,-0.00110896904373186,0.000185849769012314,37735,2.4162775309945e-09,0.717509043350211
SMAD2,Lung6,-0.00242967166325361,0.000868166870041907,3252,0.00513210384627466,0.599257454967618
SMAD2,Lung9,-0.000924033230397917,0.000392670913561629,21893,0.0186126154026217,0.436243524913146
SMAD2,Lung12,-4.47253387085301e-05,0.000385863443942616,16548,0.907724061444376,0.594518132249096
SMAD2,Lung13,-0.000303528695711032,0.00034592800857772,13609,0.380251424314902,0.681155610548006
SMAD3,Lung5,-0.000383821965427566,0.000284119317971314,37735,0.176721628637624,0.428902336786381
SMAD3,Lung6,-0.00181703112125524,0.00124018804948853,3252,0.142886683915476,0.374527720731485
SMAD3,Lung9,0.000695130270235501,0.000602182964250797,21893,0.248356456548408,0.245725664631812
SMAD3,Lung12,-9.33612540017268e-05,0.000443857580426698,16548,0.833401877525335,0.475127615323691
SMAD3,Lung13,-0.000625431536859753,0.000632879554603111,13609,0.323039264823454,0.326755521764533
SMAD4,Lung5,0.00011286637438722,0.000226903899138502,37735,0.618893411623144,0.572629468012563
SMAD4,Lung6,0.00047219563437104,0.00107919448123263,3252,0.661716494440301,0.410088931028852
SMAD4,Lung9,-0.000851838345927751,0.000546253837967878,21893,0.118897358166121,0.288146797047795
SMAD4,Lung12,4.63631561267804e-05,0.000446286832865986,16548,0.917259457802429,0.486117038590672
SMAD4,Lung13,0.000872789506207841,0.000573812410414185,13609,0.128250727927358,0.365765514581797
SMARCB1,Lung5,-0.00150002657769511,0.000235832451817863,37735,2.01018858357752e-10,0.509159838022244
SMARCB1,Lung6,-0.000988757503755912,0.00123247877135367,3252,0.422407697447863,0.361064177272305
SMARCB1,Lung9,-0.00388503009611864,0.000463789865632214,21893,5.44308359108676e-17,0.358469914372882
SMARCB1,Lung12,-0.000197417073422524,0.000368447912949009,16548,0.592091751494657,0.58274673901092
SMARCB1,Lung13,-0.000735354849175189,0.000555647521134694,13609,0.185695859940286,0.379016141543208
SMO,Lung5,-0.000409024657519198,0.000293756179491179,37735,0.163802795088851,0.418562960293225
SMO,Lung6,-0.00183173709416165,0.00146357176686592,3252,0.210732924650929,0.312221719736441
SMO,Lung9,-0.000678650740880514,0.00058367788025927,21893,0.244945352292579,0.27065881310231
SMO,Lung12,2.37895756617781e-05,0.000385174105821007,16548,0.950751429652329,0.578827586175858
SMO,Lung13,0.00122039430716018,0.000774054043122561,13609,0.114881434873193,0.255384744340929
SNAI1,Lung5,0.000807345576640759,0.000216185704131186,37735,0.000188088268138642,0.649618110301837
SNAI1,Lung6,0.00100985309185174,0.00134651537184817,3252,0.453269660745549,0.329447762698867
SNAI1,Lung9,0.000143620127959115,0.000466826759105576,21893,0.758347242431258,0.368418167843898
SNAI1,Lung12,-0.000133703117998317,0.000292390681184936,16548,0.647472980539939,0.763862843085042
SNAI1,Lung13,0.000188022417913846,0.000641484669226448,13609,0.769441830812813,0.332592426212975
SNAI2,Lung5,-0.000150496430946378,0.000207598892289022,37735,0.468489756383553,0.658206906722866
SNAI2,Lung6,-0.000831144096807842,0.000894881944098006,3252,0.3530056340646,0.549030785544619
SNAI2,Lung9,-0.000703309012958362,0.000353546521210453,21893,0.0466684371915035,0.511591519228371
SNAI2,Lung12,0.000726557227074569,0.000314218763313143,16548,0.0207630529543218,0.719593282177897
SNAI2,Lung13,0.00116702362145204,0.000435789957899228,13609,0.00740743239629252,0.534522216660242
SOD1,Lung5,-0.00101173160500735,0.000204137417053584,37735,7.19110599085306e-07,0.65483159595922
SOD1,Lung6,-0.000489676967745827,0.000873691948394497,3252,0.575159801112387,0.572717046038699
SOD1,Lung9,-0.00123498153767081,0.000403466839004793,21893,0.00220654717319818,0.433643289048012
SOD1,Lung12,9.5626361715173e-05,0.000387911741722044,16548,0.805282998323944,0.579001795662213
SOD1,Lung13,-0.00178678082840812,0.000407251304840975,13609,1.14705351900746e-05,0.561376915188735
SOD2,Lung5,0.00324630816401172,8.80597825303028e-05,37735,1.6929237262607e-297,2.18089986847168
SOD2,Lung6,0.00184750618279244,0.000550606291958939,3252,0.000792493502363501,0.995450178257262
SOD2,Lung9,-0.000714129952242507,0.000148180657231078,21893,1.44048606220036e-06,1.45472903349985
SOD2,Lung12,-0.000407320339126559,0.000282072509401426,16548,0.148731361046221,0.842308123896806
SOD2,Lung13,0.00236282836397551,0.000155651953044283,13609,4.78293622679425e-52,1.84193983112566
SOSTDC1,Lung5,-0.000847368091839891,0.000404771057495647,37735,0.0363089762392094,0.276962403251819
SOSTDC1,Lung6,0.000573458993505293,0.00226245676990552,3252,0.799907064024553,0.176409393533937
SOSTDC1,Lung9,0.000256122671313698,0.000736919141564767,21893,0.728171614606189,0.196021971207864
SOSTDC1,Lung12,0.000105346226726259,0.000444558070797764,16548,0.81268128434354,0.493620910958092
SOSTDC1,Lung13,-0.00115959965726561,0.000892764373075612,13609,0.193982858157506,0.204177935593028
SOX2,Lung5,-0.000767020516856965,0.000308593236142286,37735,0.0129355420495324,0.388431686478624
SOX2,Lung6,-0.00881953527772549,0.00174828900334071,3252,4.54312653084006e-07,0.285313392767804
SOX2,Lung9,0.00098690040132866,0.000604015406372722,21893,0.102279978800636,0.261847879414204
SOX2,Lung12,-0.000664055270702632,0.000374000692454257,16548,0.0758078490386914,0.597990879361253
SOX2,Lung13,-0.000550031843917955,0.000715381549588089,13609,0.44197344962419,0.285611245327889
SOX4,Lung5,-0.00250032056641243,0.00020065660883204,37735,1.22301916304878e-35,0.615363104498726
SOX4,Lung6,-0.00150592161683928,0.00116498374309732,3252,0.196130539808268,0.413473927375883
SOX4,Lung9,-0.00577899497798454,0.000314161159228812,21893,1.44056990767296e-75,0.591898700668804
SOX4,Lung12,-0.000710414113668196,0.000260412432278605,16548,0.00637129335447242,0.826922537478672
SOX4,Lung13,-0.00146175876398924,0.000549945916801398,13609,0.00786048254929343,0.392882267302714
SOX9,Lung5,-0.00341383479395662,0.000243542615890341,37735,1.21999296215742e-44,0.48470066802246
SOX9,Lung6,-0.007264714836814,0.00170995376850117,3252,2.1521998679904e-05,0.27533604152201
SOX9,Lung9,-0.00210985400318904,0.000539903067832295,21893,9.31255126053385e-05,0.30596742618125
SOX9,Lung12,-7.66974925224905e-05,0.000336787152093801,16548,0.81985394538705,0.665111078837729
SOX9,Lung13,-0.000841133643826202,0.000803348971643322,13609,0.295083922123364,0.238223374520957
SPARCL1,Lung5,-0.000306235336413144,0.000117888606608437,37735,0.00938594827454443,1.27812902368603
SPARCL1,Lung6,0.00132535243643909,0.00047391356443978,3252,0.00516414833106827,1.02536687662528
SPARCL1,Lung9,0.00264461216734595,0.000358308123139039,21893,1.57303046840531e-13,0.509023013340337
SPARCL1,Lung12,-0.000229062886470939,0.000361185415693428,16548,0.525951941071499,0.627284046844142
SPARCL1,Lung13,0.00287120146164736,0.000372955229560665,13609,1.37656483388855e-14,0.70522575475376
SPINK1,Lung5,-0.00361207170612408,0.000314288316621817,37735,1.43287694742769e-30,0.350172309813753
SPINK1,Lung6,0.00321231550413672,0.00193701286638912,3252,0.0972395300688963,0.195198401495758
SPINK1,Lung9,0.00125387474366391,0.000834776697177922,21893,0.133084689586493,0.166048481867098
SPINK1,Lung12,-0.000561155566424015,0.000305379985186943,16548,0.066126533114804,0.731464437875922
SPINK1,Lung13,0.00183746057178285,0.00084529844342558,13609,0.0297245305160673,0.233874003159468
SPOCK2,Lung5,0.00150999911083009,0.000279208571738137,37735,6.36825542188355e-08,0.49815849100936
SPOCK2,Lung6,0.0053517302384336,0.00139106262368829,3252,0.000119463482593244,0.307403747022459
SPOCK2,Lung9,0.00125760683311279,0.000641388663377483,21893,0.0499074633594107,0.238973787355921
SPOCK2,Lung12,-0.000432494279592883,0.000438021834111103,16548,0.323456070838862,0.500850816777077
SPOCK2,Lung13,0.00163378554338107,0.000743269928790327,13609,0.0279416054605399,0.268940610715582
SPP1,Lung5,-0.00336047365115986,0.000248555247294156,37735,1.19132088958447e-41,0.505111240720078
SPP1,Lung6,-0.00506405827375288,0.000664231134890772,3252,2.46047895241437e-14,1.22174505174023
SPP1,Lung9,-0.00262491431756418,0.000389974287211116,21893,1.68508717595841e-11,0.512357654438614
SPP1,Lung12,-0.00154048153490086,0.000280666903081932,16548,4.05024293387399e-08,1.08333020565932
SPP1,Lung13,0.00150361898651692,0.000144694751745425,13609,2.70595537398042e-25,2.66550080480901
SPRY2,Lung5,0.000893835808226081,0.000282120427009381,37735,0.0015334506256786,0.488708109428923
SPRY2,Lung6,-0.000804929573416764,0.00128929976411136,3252,0.532420535621805,0.351376414015588
SPRY2,Lung9,0.00048624148816286,0.000532431318657619,21893,0.361112468599193,0.307101613191767
SPRY2,Lung12,-0.000230957868089178,0.000387063696052087,16548,0.550712936131993,0.584177490907598
SPRY2,Lung13,-0.000578837871723933,0.000650573272312158,13609,0.373608145284387,0.325366002132012
SPRY4,Lung5,-0.00295033137283183,0.000250036074956936,37735,3.92064886037206e-32,0.480749334174751
SPRY4,Lung6,-0.00222576403185877,0.000990707999348153,3252,0.0246630557645886,0.501575059409252
SPRY4,Lung9,-0.00217605415349505,0.00040063141778678,21893,5.58630809430497e-08,0.432350473374517
SPRY4,Lung12,-0.00119465650818971,0.000420206491835663,16548,0.0044687916451757,0.507589246817296
SPRY4,Lung13,0.00176618684673277,0.000674516637060965,13609,0.00883307118535657,0.308271402602036
SQSTM1,Lung5,0.00110130645564787,0.000116496704026038,37735,3.2755565129064e-21,1.2326015885412
SQSTM1,Lung6,-0.000535317334381339,0.000525619974286043,3252,0.308464447721491,0.932571326363595
SQSTM1,Lung9,-0.00048901834421982,0.000233842815305221,21893,0.0365077449538137,0.783745153305936
SQSTM1,Lung12,0.000567776753971433,0.000271691931519661,16548,0.0366374379670533,0.832168218218083
SQSTM1,Lung13,-0.00581986722311649,0.000233600016440454,13609,5.27136802467991e-137,1.02914375353834
SRC,Lung5,-0.000931453401726767,0.000250108373299473,37735,0.0001959361806694,0.505373760784405
SRC,Lung6,0.00132279563752249,0.00130880969442685,3252,0.312166738806968,0.32473763682991
SRC,Lung9,-0.00160794711806222,0.000472178042601721,21893,0.000660712985980498,0.357057618151667
SRC,Lung12,-0.000602427645085809,0.000398359995373527,16548,0.130465333356039,0.555109106037181
SRC,Lung13,0.000235548051940771,0.000585884232213874,13609,0.687655649658188,0.362767700349556
SREBF1,Lung5,0.00070305886730057,0.000275522296139652,37735,0.0107189148929671,0.482727036573631
SREBF1,Lung6,-0.000805125375736933,0.00131031701500994,3252,0.53891745645607,0.35694975441355
SREBF1,Lung9,0.000653264106595255,0.00054970797738098,21893,0.234682198960788,0.28564526483936
SREBF1,Lung12,-0.000756576673335019,0.000426638317300501,16548,0.0761716550622209,0.50916912306853
SREBF1,Lung13,3.71350575896518e-05,0.000634153021478706,13609,0.953303756230561,0.330203167759496
SRGN,Lung5,0.00229334000683902,0.000144434991090354,37735,8.99905941733715e-57,1.20015956130951
SRGN,Lung6,0.00100172652548745,0.000839167724652158,3252,0.232589738980117,0.586355892855116
SRGN,Lung9,0.0020115836274356,0.000374622706474182,21893,7.89003263379979e-08,0.484781840611305
SRGN,Lung12,0.000895772122798822,0.000318339537678115,16548,0.00489461264047665,0.712406364813293
SRGN,Lung13,0.00105042338305021,0.000382703004183911,13609,0.00605573418122269,0.601524199111409
SST,Lung5,-0.000198896300675469,0.000417101961322931,37735,0.633466837688614,0.270871927106432
SST,Lung6,0.000272261859550719,0.00261544234206265,3252,0.917091716780904,0.131866591407047
SST,Lung9,0.00162081684129589,0.000781366227726475,21893,0.0380480280229869,0.182471836821128
SST,Lung12,0.000202192236376826,0.000466515223780944,16548,0.664717134314661,0.459785500812257
SST,Lung13,-0.00171782672754777,0.000881831492582413,13609,0.051412387827054,0.205343732104589
ST6GAL1,Lung5,0.000240974083377906,0.000307414062105308,37735,0.433113679047588,0.422632378404505
ST6GAL1,Lung6,0.00163608729753479,0.00176473830561957,3252,0.353875082615942,0.228338341558286
ST6GAL1,Lung9,0.000356406419925857,0.000724133774753872,21893,0.62258989693108,0.196525476285137
ST6GAL1,Lung12,-0.000197074278488775,0.000521988673038609,16548,0.705768536758069,0.397876299753143
ST6GAL1,Lung13,0.000124707043793147,0.000670682878722688,13609,0.85249149876533,0.304956278140383
ST6GALNAC3,Lung5,-0.000383471181677855,0.000360702767815173,37735,0.287726460662917,0.329244739317241
ST6GALNAC3,Lung6,-0.00193192027507861,0.00244973505591468,3252,0.430331700040246,0.152249211287475
ST6GALNAC3,Lung9,0.00139727626765573,0.000735628346867519,21893,0.0575076555851098,0.194918166809704
ST6GALNAC3,Lung12,-0.000878813046512339,0.000464733160576151,16548,0.0586235859605616,0.460182710415301
ST6GALNAC3,Lung13,6.77103450982451e-05,0.000827743386488681,13609,0.934804856772952,0.222459174361816
STAT1,Lung5,-0.000992113733097284,0.000203015623955306,37735,1.02444594294782e-06,0.645423634489128
STAT1,Lung6,1.31246965508139e-05,0.000723400227379506,3252,0.985524723572316,0.68992105230041
STAT1,Lung9,-0.00287806577179728,0.000322883002988788,21893,4.93799526347079e-19,0.542042671518696
STAT1,Lung12,0.00115465279244095,0.000368849081099867,16548,0.00174556130677081,0.609843807676928
STAT1,Lung13,-0.00193774898536833,0.000297188182062474,13609,7.01781153195516e-11,0.781513625123704
STAT3,Lung5,0.00155775746603987,0.000155375079001042,37735,1.17420234298301e-23,0.876211510954276
STAT3,Lung6,-0.00183399579722582,0.000680572605869216,3252,0.00704343895759963,0.726502347260984
STAT3,Lung9,-0.00105122408731962,0.00032934305473264,21893,0.00141349185370522,0.518785542655477
STAT3,Lung12,-0.000136859671785091,0.000341663612557243,16548,0.68873786065823,0.653072033511134
STAT3,Lung13,0.000524307226898603,0.000376336938322191,13609,0.163563654102818,0.611858321120984
STAT4,Lung5,0.00158223110774257,0.000326006137679236,37735,1.21375851083891e-06,0.424269546809424
STAT4,Lung6,0.00344937326265762,0.00154555383895977,3252,0.0256279188843404,0.27032163729023
STAT4,Lung9,0.000751596650535722,0.000648981002732234,21893,0.246815841596151,0.230586480947417
STAT4,Lung12,0.000343199006110378,0.000455781427889761,16548,0.451455727144699,0.478876685639899
STAT4,Lung13,0.00088377378334468,0.000759714099646168,13609,0.24470867523541,0.259940702917062
STAT5A,Lung5,0.00033607172965848,0.000293406563118511,37735,0.252038062101884,0.432018396749221
STAT5A,Lung6,-0.000474307905120107,0.00150506752291482,3252,0.752654891953891,0.28401462353896
STAT5A,Lung9,0.00136132693651327,0.000584120580419979,21893,0.0197766742726088,0.271462393563464
STAT5A,Lung12,0.000537715081247772,0.000423057157340545,16548,0.203720715315401,0.523593225628011
STAT5A,Lung13,0.000206845261899381,0.000646888256100589,13609,0.749154639893234,0.321485143227382
STAT5B,Lung5,-4.7942017172805e-05,0.000244047871361741,37735,0.84426177135804,0.540713494031187
STAT5B,Lung6,-0.000378059335531749,0.00132154050280995,3252,0.77482088969286,0.33821132138564
STAT5B,Lung9,0.00060825320277383,0.000613718470132718,21893,0.321639277297684,0.242115681234801
STAT5B,Lung12,0.000330270114272479,0.000454267510748557,16548,0.467202176205423,0.468599641423576
STAT5B,Lung13,0.000548270376941678,0.000640137693193481,13609,0.391727800187278,0.323666167699191
STAT6,Lung5,0.000214205660059095,0.000233074018824466,37735,0.35807170220585,0.56294044567249
STAT6,Lung6,0.000619748626004549,0.00113072826543784,3252,0.58362538790499,0.397785364512746
STAT6,Lung9,-0.000317224031654772,0.000481039098574546,21893,0.509603109439823,0.331014144948908
STAT6,Lung12,0.000197044323568381,0.000419936166437364,16548,0.638909199073707,0.514681779467069
STAT6,Lung13,0.000573225714174924,0.000640647574512777,13609,0.370915488578938,0.315488722268027
STMN1,Lung5,-0.00148029952361667,0.000283759211156409,37735,1.82094401993192e-07,0.421651619698978
STMN1,Lung6,-0.00483563869363815,0.00169125658086336,3252,0.00424712603507197,0.262523249541848
STMN1,Lung9,-0.00646929166516982,0.000435187218391112,21893,5.51707888247564e-50,0.400781590931815
STMN1,Lung12,-7.21136129520831e-05,0.000421074243770519,16548,0.864018513307383,0.51637316754917
STMN1,Lung13,-0.00106390881214246,0.000684328169429727,13609,0.120023172843664,0.294577535269294
SUCNR1,Lung5,-0.00101917860273517,0.000442354821174479,37735,0.0212235198787577,0.238469767398809
SUCNR1,Lung6,-0.000257548897619543,0.00312094449290335,3252,0.934231034397718,0.0984159986180906
SUCNR1,Lung9,0.00132879185267939,0.000819909889811241,21893,0.105091442772716,0.171633047901128
SUCNR1,Lung12,0.000421092027000119,0.000474785859812084,16548,0.375127697465186,0.446340096862382
SUCNR1,Lung13,-0.00068283851880395,0.000930670304327645,13609,0.463127854127872,0.194712210220481
SYK,Lung5,0.000683853914944259,0.000354495553067366,37735,0.0537196592443532,0.349324034809616
SYK,Lung6,-0.000520578398826311,0.00227672824676213,3252,0.819139428162777,0.160327775335191
SYK,Lung9,-0.000698730828090621,0.000724138842131905,21893,0.334588496377742,0.204288350008067
SYK,Lung12,-0.000389735348162213,0.000455206850009506,16548,0.391902661209757,0.477205961780689
SYK,Lung13,0.00147429704171106,0.00078213661754243,13609,0.0594350997933953,0.240362217918076
TACSTD2,Lung5,-0.00411298908149617,0.000318560696831222,37735,3.89375294979467e-38,0.33994658945849
TACSTD2,Lung6,-0.00566596913515329,0.00173881248172144,3252,0.00111991829454027,0.254573387712711
TACSTD2,Lung9,1.44627120097249e-05,0.000659155376850602,21893,0.982494796833158,0.230817143794457
TACSTD2,Lung12,-0.00233084038767129,0.000487596153356188,16548,1.75061495019784e-06,0.429919885223659
TACSTD2,Lung13,-0.003183787186576,0.000830970021902151,13609,0.000127410772621336,0.223895083924117
TAGLN,Lung5,-0.000739268993144251,5.08291772206739e-05,37735,6.35829333516124e-48,3.51899121741439
TAGLN,Lung6,0.00114685408675516,0.000277208239164134,3252,3.51635081487106e-05,2.39915152078901
TAGLN,Lung9,0.00110904955714851,0.000158003208671954,21893,2.23208542275668e-12,1.48747180444278
TAGLN,Lung12,-0.000494108484345302,0.000100785186506465,16548,9.45810820245228e-07,2.23400321699557
TAGLN,Lung13,-0.000150303210693169,0.000131017362111605,13609,0.251298678665954,1.84021285924929
TAP1,Lung5,0.000264073376338845,0.000251700941710932,37735,0.294106649100191,0.510459844882598
TAP1,Lung6,-0.000163598410942027,0.00116040796225654,3252,0.887882953409523,0.389542211360611
TAP1,Lung9,-0.000744627846886919,0.000480315555854019,21893,0.121072204238597,0.337723752849098
TAP1,Lung12,0.00036713063160581,0.000386010875944884,16548,0.341559285527052,0.568883506019772
TAP1,Lung13,-0.000213079769598602,0.000518695175742224,13609,0.681219488090286,0.418192122746165
TAP2,Lung5,0.000330320376595131,0.000240224072483962,37735,0.169115601096336,0.56046650626999
TAP2,Lung6,-0.00298343889341892,0.00131086562397455,3252,0.0228501770407879,0.366359684406006
TAP2,Lung9,-0.000725215614466706,0.000456395119592785,21893,0.112058528079003,0.360440731071501
TAP2,Lung12,0.000642002141534255,0.000420605755864829,16548,0.126916481754429,0.519257865549644
TAP2,Lung13,-0.000238776655509411,0.00054804661934077,13609,0.663064013702953,0.398619010232353
TBX21,Lung5,-0.000914875170685206,0.000365685248433393,37735,0.0123560063805726,0.314546008187414
TBX21,Lung6,-0.00233909799037586,0.00250649998290365,3252,0.350710081806431,0.154903030928131
TBX21,Lung9,0.00121969998138743,0.000783715687349234,21893,0.119635783634029,0.178927665424583
TBX21,Lung12,-0.000310678715225458,0.000450284588084107,16548,0.490218838281358,0.479155404958248
TBX21,Lung13,0.000142176869857229,0.000921003959605538,13609,0.877316732287499,0.193988392866546
TCL1A,Lung5,0.000686395959487384,0.000409810496259873,37735,0.0939517662196836,0.291919944435697
TCL1A,Lung6,0.00628644824107298,0.00237523233214917,3252,0.00812894365921521,0.149720251561405
TCL1A,Lung9,-0.000375637551832433,0.000733198937830628,21893,0.608422229484968,0.199700832656336
TCL1A,Lung12,-0.000240947722782473,0.000511362852074613,16548,0.637506929621893,0.415622132206835
TCL1A,Lung13,0.0009668131457739,0.000870193073468437,13609,0.26655418231476,0.214690104377055
TEK,Lung5,-0.00100149507260122,0.0003926521826627,37735,0.010754048512271,0.286627161804384
TEK,Lung6,0.00031916178187362,0.00247485366419033,3252,0.897387812045001,0.13955661309225
TEK,Lung9,0.000631878389194408,0.000778845552945928,21893,0.41719267873605,0.181567224815799
TEK,Lung12,-0.000936665319078912,0.000451747424681031,16548,0.0381325559643256,0.479195055800948
TEK,Lung13,-0.00254097561324822,0.000934845644500997,13609,0.00656640055646957,0.191949736551647
TFEB,Lung5,-0.00117220276720965,0.000352670142824548,37735,0.000888018894628715,0.325094388439309
TFEB,Lung6,0.0045136626121349,0.0023787756075528,3252,0.0577655321308963,0.140528647277288
TFEB,Lung9,-0.000194259495468297,0.000688364798631912,21893,0.77778687323736,0.216327410782429
TFEB,Lung12,-0.000217698130301835,0.000461896189903263,16548,0.637416535811761,0.463984556677768
TFEB,Lung13,-0.00146928893547575,0.00088874807867765,13609,0.098287737268847,0.201872942153581
TGFB1,Lung5,-0.00139870580864566,0.000184725699373056,37735,3.68091574469244e-14,0.710945700984928
TGFB1,Lung6,-0.00103694358290015,0.000920960278349408,3252,0.260192035028751,0.523817562595692
TGFB1,Lung9,0.000977923887131427,0.000408493108554416,21893,0.0166667070587639,0.42241428465318
TGFB1,Lung12,-0.00129556679426799,0.000340500391956336,16548,0.000141866788495999,0.653786306919001
TGFB1,Lung13,-0.000278928634405269,0.000446425373482859,13609,0.532099300211962,0.500890904392853
TGFB2,Lung5,-0.00195651746834635,0.000249612075650834,37735,4.56932617046468e-15,0.499825625091126
TGFB2,Lung6,-0.00222903913317813,0.00153527169806648,3252,0.146533369571969,0.292377158237106
TGFB2,Lung9,-0.0016718015168993,0.000519479490256449,21893,0.00128986908443253,0.321867078350002
TGFB2,Lung12,-0.00120914982302432,0.000356631144698367,16548,0.000697710163814772,0.624663173178399
TGFB2,Lung13,-0.000100815198613669,0.00068268910838232,13609,0.882600320730894,0.299680439897307
TGFB3,Lung5,1.36957371845253e-05,0.000218477618052902,37735,0.950015637481469,0.617734768008577
TGFB3,Lung6,0.000550545815871956,0.000976029215208659,3252,0.57270857415827,0.517716728338424
TGFB3,Lung9,-0.000306487630058425,0.000386547298520729,21893,0.4278447139591,0.454297596483322
TGFB3,Lung12,-0.000629151015525744,0.000359502232203927,16548,0.0801077022932902,0.607255880007758
TGFB3,Lung13,0.00172587758906975,0.000495526184037227,13609,0.000495978302269746,0.474458991307914
TGFBR1,Lung5,0.000635108770142411,0.00020941637846902,37735,0.00242331486014052,0.660173956554405
TGFBR1,Lung6,-0.00114424788544765,0.00122764793420972,3252,0.351302844651285,0.381382783589149
TGFBR1,Lung9,-0.00125193084288698,0.000474725222108046,21893,0.00836010640553399,0.350722691673754
TGFBR1,Lung12,-0.000917771072964451,0.000356704753371387,16548,0.010084592068184,0.62638555395138
TGFBR1,Lung13,0.00110153675548861,0.000445261550948131,13609,0.0133643567395946,0.518525921498538
TGFBR2,Lung5,0.00149627794467175,0.000179212928981914,37735,6.87484425032091e-17,0.798153561359329
TGFBR2,Lung6,0.000721362044634028,0.00080229071296701,3252,0.368584485143447,0.592772402685199
TGFBR2,Lung9,0.00215078802675807,0.000380733745281532,21893,1.61326915562119e-08,0.446271427438536
TGFBR2,Lung12,0.000258510626764285,0.000310243883331528,16548,0.404703910666714,0.730749639395584
TGFBR2,Lung13,-0.000686262815678261,0.00038638597728365,13609,0.0757152926218346,0.581282573754461
THBS1,Lung5,0.00329924547630819,7.32337989961298e-05,37735,0,2.60643796065704
THBS1,Lung6,0.00232248677682774,0.000414924297752266,3252,2.17621997358834e-08,1.3989461831752
THBS1,Lung9,0.00283020285197675,0.00019744264631984,21893,1.33579603167911e-46,1.06821723395274
THBS1,Lung12,0.00254134180519279,0.000184795710462482,16548,4.94253421243072e-43,1.28735408062639
THBS1,Lung13,0.00141054266558421,0.000146371864976655,13609,5.59545717388533e-22,1.98737548256804
THBS2,Lung5,1.28655371938666e-06,7.18299058995786e-05,37735,0.985709761789657,1.69487537960241
THBS2,Lung6,-0.000143502126591176,0.000400527154153998,3252,0.720131433837689,1.37113771286149
THBS2,Lung9,-0.000489697354467086,0.000172318892666718,21893,0.0044858378337215,1.07265495435035
THBS2,Lung12,0.00102275391256095,0.00012480696885121,16548,2.51248305122914e-16,1.4292536119146
THBS2,Lung13,-0.00076156309359338,0.000153198666764108,13609,6.65803726095945e-07,1.37241771855422
TIE1,Lung5,-0.000925843909154515,0.000347851260966843,37735,0.00777682484511253,0.332758105436063
TIE1,Lung6,0.000904451758217049,0.0023050427371485,3252,0.694777753301879,0.145755612718774
TIE1,Lung9,0.0010015675731122,0.000700654501389651,21893,0.152867968695166,0.209012589715809
TIE1,Lung12,-0.000876333989798726,0.000432120389201573,16548,0.0425617028185813,0.501858942377991
TIE1,Lung13,0.00136895848889848,0.000847153239519468,13609,0.106104814760563,0.223047623726954
TIGIT,Lung5,0.00143191712175592,0.000314196324265652,37735,5.17916812193367e-06,0.432968439630436
TIGIT,Lung6,0.0036609081717712,0.00176409067753877,3252,0.0379644738831259,0.222664416164481
TIGIT,Lung9,0.000114930274384692,0.000677196771647829,21893,0.865234480985743,0.223980698301338
